Series Name,Series Code,Country Name,Country Code,1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1982 [YR1982],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Angola,AGO,..,..,..,..,..,..,83.7837837837837,299.509803921569,1378.52760736196,949.792531120332,2666.45059288538,4145.10598220638,219.176721172974,107.284821528298,248.195902412868,324.996871601321,152.561022469299,108.897436089429,98.2241436573302,43.5421067519688,22.9535138513941,13.305210178003,12.2514974459485,12.4758291326401,13.7302839288409,14.4696564932576,13.4824679218514,10.2779049218837,8.77781429332616,7.28038730361129,9.35383972513749,30.6989578589226,29.8425777887099,19.6305943641961,17.0797044074953,22.2715643068878,25.7542656453085,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.12128789571146,0.77177979690018,1.40279663573988,2.40765801293491,1.99353055152454,2.03007757853236,2.09875196709308,1.78778537419121,1.41605259409741,5.33380639820233,-0.550159995508914,3.37002540220148,3.4567496723461,3.37688044338874,1.05949782356169,1.08944157435355,0.968993458825638,-0.489437796230499,2.43248789041363,1.20715793367008,1.43135598182984,0.625989707046719,2.06299638545334,7.53107834634289,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Armenia,ARM,..,..,..,..,..,..,..,..,..,3373.75944336293,175.951325534583,18.681185640036,13.960764121791,8.67248632385158,0.648245760470385,-0.790883768934757,3.1459046468502,1.06004929341667,4.7215533660534,6.96126135875795,0.638928002410097,2.89235662459004,4.40736089644516,8.94995335353387,3.40676682683801,8.17636138473952,7.65000807859294,2.55802007757907,5.78966778544651,2.98130868933672,3.73169119261693,-1.403607559009,0.969553268816138,2.52023382001638,1.44344660770698,1.21143577838465,7.18483629443371,8.64091108973855,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Aruba,ABW,..,..,..,..,..,5.83668775158166,5.55555555555579,3.8733753699648,5.2155599603571,6.3110797127044,3.36139107320899,3.22528797213979,2.99994809778412,1.86948853615541,2.28037198258753,4.04402131190513,2.88360430316264,3.31524678585423,3.65636507938418,2.52912946932762,3.39778677828806,3.60802438784541,5.39256784475517,8.95598705177784,-2.13542872046937,2.07814071860787,4.31629742195203,0.627471992893373,-2.37206524252261,0.421440918881214,0.474763597342641,-0.931195987079561,-1.02828178762012,3.62604141352961,4.25746204335428,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Australia,AUS,12.3098201936376,8.0049261083744,9.12200684150515,10.1358411703239,11.3518197573657,7.33302195235872,3.17667536988685,1.01223112610714,1.75365344467641,1.96963479688141,4.62776659959759,2.61538461538461,0.224887556221887,0.860134629768142,1.48312940304041,4.45743514797224,4.40713536201469,2.98157453936348,2.73259596616786,2.34325522482583,2.69183168316832,3.55528773727026,2.32761128891476,4.35029854990048,1.77111716621254,2.91834002677376,3.3038501560874,1.76278015613196,2.4498886414254,2.48792270531404,1.50836672165921,1.27699094497324,1.94864740944527,1.91140094445691,1.61076787290379,0.846905537459305,2.86391042204994,6.59409671341846,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Austria,AUT,5.49461568127666,3.57431857551221,3.7074009635341,6.32832536226101,5.43603082512847,3.26187231878578,3.33742703474788,4.02084780038557,3.63178524943176,2.95340936761079,2.24336631500905,1.86097115760433,1.30597857227693,0.922467196680799,0.568993765885568,2.34486285357282,2.65000077279528,1.81035787764127,1.35555370896452,2.06120618032862,2.29913785639285,1.4415485111902,2.16855528800749,3.21595033239886,0.506308827696515,1.81353438995062,3.2865791487538,2.48567562177015,2.00015616900597,1.60581182954474,0.89656333526032,0.891591752655362,2.08126911385587,1.9983798142954,1.53089564152644,1.38191063351862,2.7666666666667,8.5468699318845,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Azerbaijan,AZE,..,..,..,..,..,..,..,-10.6300971576201,1128.00002429404,1662.21594875899,411.759641777268,19.7948028061898,3.6743480968473,-0.772697886033167,-8.52517000536064,1.80500303704356,1.5471959015228,2.7711647199827,2.2338649296705,6.70893042797784,9.67950731917057,8.3289248286321,16.6997549618245,20.8490871772712,1.45704835970321,5.72687224669605,7.8583333333334,1.06621339720303,2.41571745279419,1.37344181533176,4.02768573742726,12.4433748584372,12.9359184187335,2.26854690373999,2.61057182799215,2.75980947008127,6.65029912708779,13.8522590144267,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Bahamas, The",BHS,3.1898763705574,6.10907035899874,9.09139326792413,12.0978372310682,6.01262101667498,4.66931912018676,7.11468120203628,5.73819886173447,2.72289766970591,1.39933423745548,2.06699495410042,1.37913741223666,0.544150383378688,1.33661336613371,1.2542482602363,1.60632941740579,2.04498977505121,2.17357792508093,3.02504526252236,0.981914036757662,1.59160618079802,2.38982627439254,2.49257794939396,4.4895599537506,2.06273473452682,1.34402738392836,3.1987814166032,1.97336755976254,0.722414784530551,1.51375643050831,1.86148302863371,-0.346376929989397,1.51820700736147,2.26586346678736,2.49123527368046,0.0385210980054558,2.90491262928478,5.60540633583044,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bahrain,BHR,17.7311208942373,15.7855375941987,2.20599195116767,3.86952505941503,8.88571308471459,0.929335437489093,0.764419735927609,-0.172413793103312,2.53886010362695,0.816910897759778,2.70403475064704,-0.452227382530348,2.43155133955926,-0.366533864541774,-1.2875879718491,-0.70485295309079,-1.20757180156659,-0.495540138751154,1.59362549800787,2.35294117647062,2.58620689655173,2.00746965452849,3.25666666666703,3.52600316363721,2.79551283550412,1.96188468334623,-0.40004069748808,2.75739669962979,3.30001156888442,2.64755321246189,1.84862742374977,2.78679347602044,1.38671830576406,2.08766938046978,1.00582004702137,-2.31770629331379,-0.60631938514085,3.62574104304482,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bangladesh,BGD,..,..,..,..,..,6.12671846981461,6.3573641227824,3.63407691798482,3.01481859989801,5.31374007936498,10.2978117947206,2.37712902953223,5.30560105668802,8.4022379561323,6.10669589841958,2.20825620937535,2.0071737421384,3.33256493271909,5.66870773441478,7.58753638504688,7.04661816222039,6.76526117054757,9.10698496905384,8.90194489465154,5.42347236174679,8.12667639169917,11.39516515524,6.21750422069265,7.53040640913173,6.99163889220857,6.19428022984991,5.51352572692995,5.70207015717245,5.54362139486469,5.59199639930629,5.69107474746206,5.54565430773478,7.69695437176858,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Barbados,BRB,8.35236969934998,9.48238259101763,13.1698355431799,14.4305197203943,10.3324664370561,3.07457271078017,6.25752663270021,6.09389302994638,1.11343933604485,0.0772043884602494,1.87886279357229,2.38615222842325,7.71053878969885,-1.26888660701212,1.56006240249605,2.43581303489137,2.57783490431289,0.125249458055991,1.61943319838055,1.39442231075691,6.08218729535043,7.30766262828939,4.03422982885071,8.10810810810782,3.64386189258334,5.82421853311866,9.43220240177221,4.53334753888766,1.81410436049105,1.76950322089729,-1.11278992510967,1.28192813061895,4.66018463955996,3.67381410406801,4.10028964518461,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belarus,BLR,..,..,..,..,..,..,..,..,1190.22923349187,2221.01656992039,709.346032118607,52.7120767531954,63.937366335748,72.8697170535352,293.678750889773,168.620235850934,61.1349331618476,42.5375481348794,28.3978399133474,18.1082424937646,10.3388794457932,6.99712903535587,8.42675273505308,14.8378764828254,12.9456563410401,7.73574804312507,53.2286983118173,59.2197360232518,18.3122610377873,18.1195543526735,13.5344897649735,11.8365807653496,6.03183725177785,4.87230220550692,5.59815595039852,5.54814357456515,9.460283896231,15.2096752740809,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belgium,BEL,7.09600059132598,4.47059331592944,4.46908394900479,6.64868829655356,8.72654906555469,3.44831217961808,3.2153106926081,2.42795567164615,2.75442643473461,2.37754084476398,1.46796699090272,2.07702107350674,1.62816049512958,0.94925028835061,1.12084823417845,2.54451776190908,2.46925823086078,1.64521436175357,1.5889639997038,2.09728311239314,2.78143263670022,1.7912077007046,1.82305630026808,4.48944420508401,-0.0531456741253769,2.18929920422457,3.53208210722742,2.83966343445899,1.1130959402754,0.340002833356922,0.561429152790065,1.97385264653181,2.12597086002607,2.05316499865186,1.43681956996429,0.740791812220344,2.44024851144084,9.597511728725,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belize,BLZ,..,..,..,..,6.83903252716288,3.05907172995786,0.76195150080688,2.39670073025188,1.4725969469368,2.56934304644295,2.88961584372151,5.96502097537242,1.1490375676054,2.1952625003759,2.62139524582746,3.06743966930585,3.65141786561502,4.24026660688645,2.31808274663101,6.39443099742399,-1.1043104441191,-7.11376771265014,2.31808274642021,6.39443100250034,-1.10431044864355,0.917977378808888,1.602056156402,1.30058074547858,0.50974776898322,1.20139964481058,-0.861584009427748,0.663427167917601,1.14765339305816,0.269982622646335,0.187069385181424,0.121434644614894,3.23563659237071,6.27689319447544,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Benin,BEN,..,..,..,..,..,..,..,..,0.440599214931794,38.5308661668538,14.4625482180894,4.91423972637201,3.46629590564778,5.75331458417064,0.326722893396866,4.16540442290283,3.98429547767892,2.48916235491542,1.48724246145441,0.873890830868512,5.36452085832341,3.78217696540375,1.29806813334152,7.94729876067862,0.896072355749048,2.20783532536518,2.7042390774728,6.74468253340751,0.428888888888244,-0.54875755094791,0.218785923535971,-0.794050173906468,1.7694124739201,0.644803622440754,-0.705026634542716,3.02272119663686,1.73353962694054,1.35077863583571,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bhutan,BTN,..,..,..,..,9.84677216779704,10.0118383223406,12.2751729438893,15.975217361539,11.1980165874679,7.00995355009951,9.48754836789367,8.79001381935165,6.5054871826909,10.5855899892462,6.77699393553632,4.01212081070342,3.41478946111596,2.45535714285716,2.57230861693335,4.10593698272959,5.31263104637751,5.00045438022541,5.15611138758463,8.32716049382714,4.36112219119802,7.0363831607302,8.848985699468,10.919656944683,8.77638345268213,8.27106093949328,4.54814395082205,3.21988689395718,4.95508366985129,2.7239638618372,2.7264303738882,5.62936522632514,7.3468144053353,5.63916671396365,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bolivia,BOL,8.10725552050415,10.3556722757191,19.7197167787999,47.2416501018426,123.535718565329,17.1187746048239,21.4470698171141,12.060323601829,8.52787695688003,7.87404421467434,10.1932067630745,12.4254866180049,4.70844436028193,7.67322895675083,2.15951626835598,4.60822998872598,1.58965377879568,0.92825885161107,3.33727499671534,4.43738080101725,5.39323106890663,4.28239604802561,8.70560923578869,14.0068107702519,3.34645420142014,2.50327605844241,9.88446419823883,4.51560291399376,5.73640023719607,5.76660074579144,4.05961041135645,3.62321431764138,2.8227580554717,2.27205987230155,1.83954504969026,0.940742153381849,0.737383721452275,1.74632872945969,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.12556615620282,1.50077710611544,7.42704310332957,-0.381464282453097,1.99621236745886,3.67125,2.05267452001727,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Botswana,BWA,13.1687242801079,9.04398827010362,11.7362306367885,13.6324251470895,11.1372064274689,11.3963461199556,11.7650160839535,16.1676123963339,14.3308033365888,10.5429209938218,10.512546081579,10.0828580652108,8.71993127147747,6.66139865665752,7.74929619202848,8.60148514851491,6.55903767014862,8.03279662527486,9.18990265632739,6.94570363654675,8.6102252854644,11.5552187914379,7.08099847172693,12.7021883920076,8.02729703109582,6.94887658743103,8.45987233408583,7.53690261091916,5.88460707056817,4.40225309243427,3.06203169580558,2.81495791361944,3.30828076768219,3.23801558947715,2.77286442863321,1.8903591682421,7.24097765588442,11.665567478802,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Brazil,BRA,..,..,..,..,100.54335919485,2947.732772483,432.786661926461,951.962053052818,1927.38079016027,2075.88839757325,66.0070335542481,15.7576656002606,6.92671251629154,3.19507629280052,4.85844749902667,7.04414105947266,6.84035902487523,8.45016437708331,14.7149197228147,6.59718509985963,6.86953720898964,4.18356812896909,3.64127299102652,5.67859390284168,4.88803479876799,5.03872690108075,6.6364496221309,5.40349914036997,6.20431066640101,6.32904015516139,9.02990102416136,8.73914352329393,3.44637335032669,3.66485028376729,3.73297621216894,3.21176803803376,8.30165975585673,9.28010608956873,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Brunei Darussalam,BRN,..,..,..,..,6.35658914728688,2.13866293163795,1.60000000000001,1.27952755905515,4.25170068027212,2.4625184494679,5.96664139499613,1.99613650998078,1.71156004489335,-0.4413793103449,-0.415627597672454,1.55815247634946,0.59589041095899,-2.31497242459321,0.299999999999967,0.814223994682613,1.24443711883965,0.159888078345121,0.967774119525101,2.08498023715415,1.03571774271613,0.356869132017561,0.13791156316954,0.111766261400307,0.389205053123632,-0.207108731719822,-0.488347420743522,-0.278693265753083,-1.2605056462896,1.02505179290212,-0.390522069165529,1.94031996607184,1.73341388450593,3.68225030604216,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bulgaria,BGR,..,..,..,..,..,23.8000000000003,338.449111470112,91.2979327269303,72.8787913866333,96.0573382686505,62.0548336837992,121.60754244925,1058.37355921973,18.672204442064,2.57304281890206,10.316262128999,7.36093927231844,5.81014365721825,2.34864169582755,6.14713074246273,5.03883807111902,7.26159462769944,8.40253419005901,12.3487195994021,2.75320223914816,2.43899060504113,4.21990346601873,2.95456829831022,0.890093540913002,-1.4181838026484,-0.104633261008385,-0.79864988645371,2.06159619443141,2.81454473824829,3.10372944796781,1.67244096855756,3.29774435299515,15.3252589264366,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burkina Faso,BFA,29.9861042997141,8.26914007214047,14.9934659503595,12.2026364968298,12.0597652081337,-0.504303388918912,2.16260052713421,-1.99113580736892,0.553455723541917,25.1778762249963,7.45884497828324,6.09780439121741,2.31869062176685,5.08433344145323,-1.07261362759534,-0.304212168486803,5.00743290822373,2.17569480664608,2.03456574053815,-0.400228702115452,6.41504018369684,2.3331085637222,-0.230627306273038,10.6597978997424,2.60817666368315,-0.764230734676758,2.75976724854523,3.818152402524,0.533738507090536,-0.258089517535384,0.724838981070517,0.441041448058902,1.48299897161325,1.95594302672523,-3.2333893398333,1.88443993781991,3.65353287214209,14.2902354303358,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burundi,BDI,6.83451404136489,23.8956206469303,36.5407569980925,2.49851950030166,5.86809635722661,7.00216956651122,8.99693873494331,1.82333333333308,9.67934658067928,14.8528149833969,19.2632536382538,26.4367816091951,31.1115898319695,12.5004107653378,3.38542427340455,24.4320242102151,9.29618771341889,-1.3656800532806,10.6474645658306,8.17642937482053,13.2520699188224,2.74542000214241,8.41206285772544,24.4069510353914,10.5554355299529,6.49326591473993,9.5921660597967,18.1610453065451,7.93795807492418,4.40535234185293,5.54468891259779,5.55768961400965,16.0525353030392,-2.81469807668465,-0.686772170797359,7.32110643415521,8.40453845076341,18.8008786664945,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cabo Verde,CPV,..,..,..,..,..,10.6535057862491,9.55090741310361,3.11666432682861,5.78839590443697,3.45205833010708,8.35152497972927,5.96361961777576,8.55606258148634,4.39423509983477,4.35643374510453,-2.47745668519835,3.34996472317894,1.88453410076765,1.18817038620528,-1.8908217230618,0.41889161285517,5.36907687065549,4.41099704193489,6.77443546371143,0.991103480568085,2.07866470906424,4.47388342165023,2.54039644167109,1.50654285701407,-0.238778144990624,0.131187999024545,-1.40781637091706,0.784415251101334,1.25699566690509,1.10666674296063,0.605795808395385,1.86215297494647,7.93092925430087,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,-0.798944337811878,7.15086140872796,7.96021397777456,14.8065035437763,4.00820702088782,-0.791992529473567,-0.600648300123686,0.211466568022607,0.94174611779921,4.31933677434786,6.61525912001587,5.81068550464306,8.70882770568049,24.096851930605,-1.24171754189637,3.99639528107218,5.4784474961745,2.93431609293951,2.94162509547349,3.85568861424207,1.22393195511119,3.01913975139128,2.91263557371478,2.45908515380146,1.94257500833107,2.9402951426397,2.92073477592949,5.34370264895437,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cameroon,CMR,14.6983091581554,12.4630523441787,6.58061081902711,9.55175427642872,13.2570198610704,1.09938128383606,0.0600513305003455,-0.0160550458717418,-3.20655456915868,35.0944618459464,9.06969071921509,3.92406372749798,4.78623881860376,3.17075185386907,1.87174500672008,1.22719012976132,4.41977245881146,2.83442260128067,0.623163557374316,0.233647380067584,2.01353950175987,5.11757816019469,0.921402245650107,5.33780627627498,3.04361847939998,1.27538046242339,2.9396994630511,2.73529677529558,2.0503471800175,1.85489850366758,2.67623531419899,0.874190383289119,0.640409149881771,1.06885811312928,2.45280214062731,2.43760882182235,2.2718576250357,6.24767713343879,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Canada,CAN,7.9764453961457,8.97372335151214,9.14467697907181,10.1292205085453,10.7689718997139,4.78047693336304,5.62586408593005,1.49013290374545,1.86507936507939,0.165562913907291,2.14876033057849,1.57053112507138,1.62121638084531,0.99594245665802,1.73484295105919,2.71943995691976,2.52512013979906,2.25839440940855,2.75856321360112,1.85725871857256,2.21355203439767,2.00202539534161,2.13838399266837,2.37027067444299,0.299466803009299,1.77687154092627,2.91213508872351,1.51567823124517,0.938291897815317,1.90663590717861,1.12524136094277,1.42875954701085,1.59688412852977,2.26822567248103,1.94926902411593,0.716999632307827,3.39519318527528,6.80280115341613,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.276140861750087,1.32543575779667,1.18894845245606,2.16061146813395,1.27397911533384,-2.34752770165614,-0.625258358618114,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Central African Republic,CAF,..,..,..,..,13.2960986995663,-0.0123304562272102,-2.76236280675762,-1.03360811667777,-2.91535849298335,24.5710137275605,19.1894039735098,3.72494110325802,1.61131347760911,-1.8852009615791,-1.41420220082551,3.20340091563112,3.83486060237362,2.33181703516235,4.13470905150996,-2.06640601136303,2.88352073359022,6.69526465773354,0.95991761945711,9.25895099417076,3.52126227238643,1.49102370047802,1.1944757244985,5.47829594346117,6.98879341970198,14.898684179755,1.40297017136816,4.94543276106518,4.18072331871267,1.61215686991555,2.68537355266787,1.71015659523153,4.25936417542868,5.58316735183247,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chad,TCD,..,..,..,..,..,-0.738282265310941,3.19387473029498,-3.11303067214949,-8.42793348651802,41.7248972364414,9.23032599768656,11.3308789057282,5.57225711125331,4.2588511022514,-8.02505962727456,3.82260088086307,12.4312865279941,5.19181895195446,-1.75256941248655,-5.35540028884816,7.89036567462993,8.03628897951332,-8.9747396200927,10.2969758221254,9.95242290748864,-2.07786574641866,2.0292405367826,7.51662364663833,0.222671564624642,1.68197313925661,4.37712665065654,-0.792440525236016,-1.53709962980849,4.27462198610545,-0.971939175419317,4.4641443723286,-0.772844370359139,5.78802687843616,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
